,Unnamed: 0,src_image,annotation,foggy_image
0,0,ulm_000024_000019_leftImg8bit.png,ulm_000024_000019_leftImg8bit_foggy_beta_0.02.txt,ulm_000024_000019_leftImg8bit_foggy_beta_0.02.png
2,2,tubingen_000130_000019_leftImg8bit.png,tubingen_000130_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000130_000019_leftImg8bit_foggy_beta_0.02.png
22,22,hanover_000000_051536_leftImg8bit.png,hanover_000000_051536_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_051536_leftImg8bit_foggy_beta_0.02.png
23,23,tubingen_000038_000019_leftImg8bit.png,tubingen_000038_000019_leftImg8bit_foggy_beta_0.02.txt,tubingen_000038_000019_leftImg8bit_foggy_beta_0.02.png
24,24,zurich_000051_000019_leftImg8bit.png,zurich_000051_000019_leftImg8bit_foggy_beta_0.02.txt,zurich_000051_000019_leftImg8bit_foggy_beta_0.02.png
39,39,strasbourg_000001_003489_leftImg8bit.png,strasbourg_000001_003489_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000001_003489_leftImg8bit_foggy_beta_0.02.png
43,43,krefeld_000000_003937_leftImg8bit.png,krefeld_000000_003937_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_003937_leftImg8bit_foggy_beta_0.02.png
45,45,hanover_000000_011971_leftImg8bit.png,hanover_000000_011971_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_011971_leftImg8bit_foggy_beta_0.02.png
46,46,strasbourg_000000_016247_leftImg8bit.png,strasbourg_000000_016247_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_016247_leftImg8bit_foggy_beta_0.02.png
68,68,monchengladbach_000000_026602_leftImg8bit.png,monchengladbach_000000_026602_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_026602_leftImg8bit_foggy_beta_0.02.png
75,75,krefeld_000000_002083_leftImg8bit.png,krefeld_000000_002083_leftImg8bit_foggy_beta_0.02.txt,krefeld_000000_002083_leftImg8bit_foggy_beta_0.02.png
103,103,hanover_000000_050398_leftImg8bit.png,hanover_000000_050398_leftImg8bit_foggy_beta_0.02.txt,hanover_000000_050398_leftImg8bit_foggy_beta_0.02.png
108,108,bochum_000000_033056_leftImg8bit.png,bochum_000000_033056_leftImg8bit_foggy_beta_0.02.txt,bochum_000000_033056_leftImg8bit_foggy_beta_0.02.png
111,111,strasbourg_000000_030941_leftImg8bit.png,strasbourg_000000_030941_leftImg8bit_foggy_beta_0.02.txt,strasbourg_000000_030941_leftImg8bit_foggy_beta_0.02.png
113,113,monchengladbach_000000_027628_leftImg8bit.png,monchengladbach_000000_027628_leftImg8bit_foggy_beta_0.02.txt,monchengladbach_000000_027628_leftImg8bit_foggy_beta_0.02.png
121,121,jena_000018_000019_leftImg8bit.png,jena_000018_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000018_000019_leftImg8bit_foggy_beta_0.02.png
153,153,stuttgart_000059_000019_leftImg8bit.png,stuttgart_000059_000019_leftImg8bit_foggy_beta_0.02.txt,stuttgart_000059_000019_leftImg8bit_foggy_beta_0.02.png
163,163,jena_000062_000019_leftImg8bit.png,jena_000062_000019_leftImg8bit_foggy_beta_0.02.txt,jena_000062_000019_leftImg8bit_foggy_beta_0.02.png
167,167,hamburg_000000_080674_leftImg8bit.png,hamburg_000000_080674_leftImg8bit_foggy_beta_0.02.txt,hamburg_000000_080674_leftImg8bit_foggy_beta_0.02.png
169,169,dusseldorf_000151_000019_leftImg8bit.png,dusseldorf_000151_000019_leftImg8bit_foggy_beta_0.02.txt,dusseldorf_000151_000019_leftImg8bit_foggy_beta_0.02.png
170,170,erfurt_000016_000019_leftImg8bit.png,erfurt_000016_000019_leftImg8bit_foggy_beta_0.02.txt,erfurt_000016_000019_leftImg8bit_foggy_beta_0.02.png
